ห้องที่,ชุดที่,ลำดับที่,จังหวัด,เขต,ชื่อ - นามสกุล,บัตรประชาชน
2,6,662,จังหวัดปทุมธานี,4,abc132143,
2,12,596,จังหวัดประจวบคีรีขันธ์,9,abc132144,
2,9,319,จังหวัดปราจีนบุรี,13,abc132145,
2,11,509,จังหวัดปัตตานี,3,abc132146,
2,3,125,จังหวัดพระนครศรีอยุธยา,1,abc132147,
2,1,427,จังหวัดพะเยา,3,abc132148,
2,8,172,จังหวัดพังงา,6,abc132149,
1,10,475,จังหวัดพัทลุง,11,abc132150,
1,12,52,จังหวัดพิจิตร,10,abc132151,
2,12,30,จังหวัดพิษณุโลก,8,abc132152,
2,2,475,จังหวัดเพชรบุรี,3,abc132153,
1,2,342,จังหวัดเพชรบูรณ์,5,abc132154,
2,13,730,จังหวัดแพร่,8,abc132155,
2,2,398,จังหวัดภูเก็ต,5,abc132156,
1,8,912,จังหวัดมหาสารคาม,11,abc132157,
1,13,18,จังหวัดมุกดาหาร,10,abc132158,
2,8,793,จังหวัดแม่ฮ่องสอน,1,abc132159,
1,2,227,จังหวัดยโสธร,1,abc132160,
2,13,258,จังหวัดยะลา,2,abc132161,
2,5,612,จังหวัดร้อยเอ็ด,8,abc132162,
2,6,523,จังหวัดระนอง,3,abc132163,
2,14,238,จังหวัดระยอง,13,abc132164,
2,4,901,จังหวัดราชบุรี,8,abc132165,
2,12,955,จังหวัดลพบุรี,8,abc132166,
1,7,816,จังหวัดลำปาง,4,abc132167,
1,8,341,จังหวัดลำพูน,2,abc132168,
1,8,325,จังหวัดเลย,6,abc132169,
2,11,946,จังหวัดศรีสะเกษ,2,abc132170,
2,3,764,จังหวัดสกลนคร,2,abc132171,
1,11,812,จังหวัดสงขลา,3,abc132172,
1,13,904,จังหวัดสตูล,3,abc132173,
1,1,995,จังหวัดสมุทรปราการ,4,abc132174,
2,3,216,จังหวัดสมุทรสงคราม,1,abc132175,
1,13,38,จังหวัดสมุทรสาคร,2,abc132176,
2,13,579,จังหวัดสระแก้ว,11,abc132177,
2,3,192,จังหวัดหนองบัวลำภู,14,abc132178,
1,10,949,จังหวัดสระบุรี,5,abc132179,
1,12,950,จังหวัดสิงห์บุรี,10,abc132180,
1,11,584,จังหวัดสุโขทัย,4,abc132181,
1,1,839,จังหวัดสุพรรณบุรี,2,abc132182,
2,11,270,จังหวัดสุราษฎร์ธานี,11,abc132183,
2,11,938,จังหวัดสุรินทร์,3,abc132184,
2,11,444,จังหวัดหนองคาย,2,abc132185,
1,1,594,จังหวัดอ่างทอง,14,abc132186,
2,13,982,จังหวัดอำนาจเจริญ,5,abc132187,
2,11,903,จังหวัดอุดรธานี,10,abc132188,
1,2,846,จังหวัดอุตรดิตถ์,2,abc132189,
2,7,845,จังหวัดอุทัยธานี,2,abc132190,
1,1,641,จังหวัดอุบลราชธานี,5,abc132191,
1,13,146,จังหวัดกระบี่,8,abc132192,
1,9,859,จังหวัดกาญจนบุรี,14,abc132193,
2,11,840,จังหวัดกาฬสินธุ์,14,abc132194,
1,7,937,จังหวัดกำแพงเพชร,4,abc132195,
1,10,907,จังหวัดขอนแก่น,7,abc132196,
2,4,204,จังหวัดจันทบุรี,11,abc132197,
2,13,761,จังหวัดฉะเชิงเทรา,3,abc132198,
1,2,877,จังหวัดชลบุรี,3,abc132199,
1,8,743,จังหวัดชัยนาท,3,abc132200,
1,12,904,จังหวัดชัยภูมิ,3,abc132201,
1,2,191,จังหวัดชุมพร,11,abc132202,
2,4,128,จังหวัดเชียงราย,2,abc132203,
1,8,393,จังหวัดเชียงใหม่,13,abc132204,
1,6,724,จังหวัดตรัง,3,abc132205,
1,9,360,จังหวัดตราด,2,abc132206,
1,13,558,จังหวัดตาก,5,abc132207,
2,6,401,จังหวัดนครนายก,3,abc132208,
1,1,251,จังหวัดนครปฐม,3,abc132209,
1,10,144,จังหวัดนครพนม,13,abc132210,
1,5,494,จังหวัดนครราชสีมา,1,abc132211,
1,3,606,จังหวัดนครศรีธรรมราช,8,abc132212,
1,1,332,จังหวัดนครสวรรค์,3,abc132213,
1,12,56,จังหวัดนนทบุรี,4,abc132214,
1,11,720,จังหวัดนราธิวาส,6,abc132215,
1,8,506,จังหวัดน่าน,7,abc132216,
1,2,855,จังหวัดบึงกาฬ,6,abc132217,
1,12,336,จังหวัดบุรีรัมย์,9,abc132218,
2,14,521,จังหวัดปทุมธานี,3,abc132219,
2,1,649,จังหวัดประจวบคีรีขันธ์,7,abc132220,
1,11,553,จังหวัดปราจีนบุรี,7,abc132221,
2,2,843,จังหวัดปัตตานี,9,abc132222,
1,4,402,จังหวัดพระนครศรีอยุธยา,5,abc132223,
1,5,444,จังหวัดพะเยา,8,abc132224,
2,2,561,จังหวัดพังงา,14,abc132225,
2,4,651,จังหวัดพัทลุง,2,abc132226,
1,11,200,จังหวัดพิจิตร,9,abc132227,
1,7,221,จังหวัดพิษณุโลก,2,abc132228,
1,4,976,จังหวัดเพชรบุรี,4,abc132229,
2,13,118,จังหวัดเพชรบูรณ์,12,abc132230,
1,14,448,จังหวัดแพร่,5,abc132231,
1,8,925,จังหวัดภูเก็ต,11,abc132232,
2,14,556,จังหวัดมหาสารคาม,8,abc132233,
2,6,736,จังหวัดมุกดาหาร,9,abc132234,
2,6,757,จังหวัดแม่ฮ่องสอน,11,abc132235,
2,9,578,จังหวัดยโสธร,7,abc132236,
1,4,984,จังหวัดยะลา,3,abc132237,
2,10,250,จังหวัดร้อยเอ็ด,4,abc132238,
2,6,913,จังหวัดระนอง,8,abc132239,
2,1,517,จังหวัดระยอง,6,abc132240,
2,2,845,จังหวัดราชบุรี,9,abc132241,
2,4,375,จังหวัดลพบุรี,11,abc132242,
1,1,138,จังหวัดลำปาง,6,abc132243,
1,10,475,จังหวัดลำพูน,11,abc132244,
1,5,576,จังหวัดเลย,7,abc132245,
2,6,941,จังหวัดศรีสะเกษ,11,abc132246,
2,4,685,จังหวัดสกลนคร,1,abc132247,
1,8,756,จังหวัดสงขลา,4,abc132248,
2,12,165,จังหวัดสตูล,3,abc132249,
1,13,438,จังหวัดสมุทรปราการ,2,abc132250,
2,12,497,จังหวัดสมุทรสงคราม,14,abc132251,
2,4,118,จังหวัดสมุทรสาคร,6,abc132252,
2,14,303,จังหวัดสระแก้ว,13,abc132253,
1,12,752,จังหวัดหนองบัวลำภู,10,abc132254,
2,6,209,จังหวัดสระบุรี,12,abc132255,
2,3,501,จังหวัดสิงห์บุรี,5,abc132256,
2,12,28,จังหวัดสุโขทัย,1,abc132257,
2,4,358,จังหวัดสุพรรณบุรี,5,abc132258,
1,3,160,จังหวัดสุราษฎร์ธานี,14,abc132259,
2,3,387,จังหวัดสุรินทร์,8,abc132260,
1,10,640,จังหวัดหนองคาย,1,abc132261,
1,6,332,จังหวัดอ่างทอง,12,abc132262,
1,13,388,จังหวัดอำนาจเจริญ,12,abc132263,
1,1,413,จังหวัดอุดรธานี,3,abc132264,
1,8,806,จังหวัดอุตรดิตถ์,6,abc132265,
1,11,344,จังหวัดอุทัยธานี,4,abc132266,
1,8,830,จังหวัดอุบลราชธานี,10,abc132267,
2,6,855,จังหวัดกระบี่,11,abc132268,
1,13,333,จังหวัดกาญจนบุรี,1,abc132269,
2,13,225,จังหวัดกาฬสินธุ์,1,abc132270,
2,4,66,จังหวัดกำแพงเพชร,2,abc132271,
1,11,703,จังหวัดขอนแก่น,7,abc132272,
1,14,40,จังหวัดจันทบุรี,4,abc132273,
2,10,783,จังหวัดฉะเชิงเทรา,10,abc132274,
2,3,983,จังหวัดชลบุรี,4,abc132275,
1,8,375,จังหวัดชัยนาท,7,abc132276,
1,9,527,จังหวัดชัยภูมิ,7,abc132277,
1,13,301,จังหวัดชุมพร,14,abc132278,
1,8,671,จังหวัดเชียงราย,9,abc132279,
1,5,557,จังหวัดเชียงใหม่,5,abc132280,
2,10,402,จังหวัดตรัง,4,abc132281,
1,3,543,จังหวัดตราด,1,abc132282,
1,6,730,จังหวัดตาก,6,abc132283,
1,6,246,จังหวัดนครนายก,9,abc132284,
2,14,723,จังหวัดนครปฐม,7,abc132285,
1,2,165,จังหวัดนครพนม,10,abc132286,
2,6,903,จังหวัดนครราชสีมา,8,abc132287,
1,2,868,จังหวัดนครศรีธรรมราช,13,abc132288,
1,12,972,จังหวัดนครสวรรค์,10,abc132289,
1,11,133,จังหวัดนนทบุรี,10,abc132290,
2,11,615,จังหวัดนราธิวาส,7,abc132291,
2,4,231,จังหวัดน่าน,11,abc132292,
2,12,872,จังหวัดบึงกาฬ,12,abc132293,
2,2,124,จังหวัดบุรีรัมย์,3,abc132294,
1,13,578,จังหวัดปทุมธานี,12,abc132295,
1,1,171,จังหวัดประจวบคีรีขันธ์,5,abc132296,
2,3,778,จังหวัดปราจีนบุรี,14,abc132297,
2,9,928,จังหวัดปัตตานี,7,abc132298,
2,9,82,จังหวัดพระนครศรีอยุธยา,12,abc132299,
1,13,957,จังหวัดพะเยา,6,abc132300,
1,3,138,จังหวัดพังงา,3,abc132301,
2,11,529,จังหวัดพัทลุง,13,abc132302,
2,11,974,จังหวัดพิจิตร,11,abc132303,
1,1,941,จังหวัดพิษณุโลก,7,abc132304,
1,12,750,จังหวัดเพชรบุรี,9,abc132305,
1,7,908,จังหวัดเพชรบูรณ์,13,abc132306,
2,12,618,จังหวัดแพร่,8,abc132307,
1,9,447,จังหวัดภูเก็ต,12,abc132308,
2,5,159,จังหวัดมหาสารคาม,11,abc132309,
2,5,592,จังหวัดมุกดาหาร,7,abc132310,
1,14,320,จังหวัดแม่ฮ่องสอน,9,abc132311,
2,9,623,จังหวัดยโสธร,11,abc132312,
2,4,536,จังหวัดยะลา,13,abc132313,
2,4,631,จังหวัดร้อยเอ็ด,12,abc132314,
1,5,795,จังหวัดระนอง,14,abc132315,
2,1,818,จังหวัดระยอง,12,abc132316,
1,13,833,จังหวัดราชบุรี,13,abc132317,
2,4,1,จังหวัดลพบุรี,9,abc132318,
2,10,267,จังหวัดลำปาง,13,abc132319,
1,3,63,จังหวัดลำพูน,4,abc132320,
1,10,834,จังหวัดเลย,2,abc132321,
2,3,385,จังหวัดศรีสะเกษ,5,abc132322,
1,13,699,จังหวัดสกลนคร,11,abc132323,
1,3,413,จังหวัดสงขลา,13,abc132324,
1,3,937,จังหวัดสตูล,9,abc132325,
2,13,917,จังหวัดสมุทรปราการ,1,abc132326,
2,3,466,จังหวัดสมุทรสงคราม,11,abc132327,
1,2,219,จังหวัดสมุทรสาคร,7,abc132328,
